Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,City,State,Postal Code,Product ID,Category,Product Name,Sales,Quantity
CA-2014-121468,2014-11-20T00:00:00,2014-11-21T00:00:00,FirstClassShipment,KD-16345,Katherine Ducich,Westminster,California,92683,TEC-PH-10000376,Technology,Square Credit Card Reader,31.968,4
US-2013-108455,2013-12-03T00:00:00,2013-12-09T00:00:00,StandardClassShipment,MK-18160,Mike Kennedy,San Francisco,California,94122,OFF-PA-10002262,OfficeSupplies,Xerox 192,25.92,4
US-2013-108455,2013-12-03T00:00:00,2013-12-09T00:00:00,StandardClassShipment,MK-18160,Mike Kennedy,San Francisco,California,94122,OFF-PA-10002464,OfficeSupplies,HP Office Recycled Paper (20Lb. and 87 Bright),40.46,7
US-2013-108455,2013-12-03T00:00:00,2013-12-09T00:00:00,StandardClassShipment,MK-18160,Mike Kennedy,San Francisco,California,94122,OFF-ST-10002214,OfficeSupplies,X-Rack File for Hanging Folders,33.87,3
CA-2014-101210,2014-08-26T00:00:00,2014-08-29T00:00:00,SecondClassShipment,DW-13540,Don Weiss,Jackson,Tennessee,38301,OFF-AR-10003560,OfficeSupplies,Zebra Zazzle Fluorescent Highlighters,9.728,2
CA-2014-101210,2014-08-26T00:00:00,2014-08-29T00:00:00,SecondClassShipment,DW-13540,Don Weiss,Jackson,Tennessee,38301,OFF-PA-10000130,OfficeSupplies,Xerox 199,3.424,1
US-2013-108098,2013-10-15T00:00:00,2013-10-19T00:00:00,StandardClassShipment,CP-12340,Christine Phan,Seattle,Washington,98115,TEC-AC-10000865,Technology,WD My Passport Ultra 500GB Portable External Hard Drive,177,3
CA-2011-119032,2011-11-27T00:00:00,2011-12-03T00:00:00,StandardClassShipment,MS-17770,Maxwell Schwartz,New York City,New York,10035,OFF-FA-10003021,OfficeSupplies,Staples,3.76,2
CA-2012-140410,2012-11-03T00:00:00,2012-11-07T00:00:00,StandardClassShipment,CM-12655,Corinna Mitchell,Los Angeles,California,90008,TEC-PH-10003580,Technology,Cisco IP Phone 7961G-GE VoIP phone,1212.848,7
CA-2012-140410,2012-11-03T00:00:00,2012-11-07T00:00:00,StandardClassShipment,CM-12655,Corinna Mitchell,Los Angeles,California,90008,TEC-AC-10001109,Technology,Logitech Trackman Marble Mouse,89.97,3
CA-2012-140410,2012-11-03T00:00:00,2012-11-07T00:00:00,StandardClassShipment,CM-12655,Corinna Mitchell,Los Angeles,California,90008,FUR-FU-10003347,Furniture,Coloredge Poster Frame,42.6,3
CA-2011-136280,2011-11-29T00:00:00,2011-12-06T00:00:00,StandardClassShipment,Co-12640,Corey-Lock,Philadelphia,Pennsylvania,19143,OFF-LA-10000452,OfficeSupplies,Avery 488,5.04,2
CA-2014-151911,2014-05-01T00:00:00,2014-05-06T00:00:00,SecondClassShipment,DL-13495,Dionis Lloyd,New York City,New York,10024,OFF-EN-10002986,OfficeSupplies,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",62.96,4
CA-2014-166436,2014-11-25T00:00:00,2014-11-29T00:00:00,StandardClassShipment,TS-21370,Todd Sumrall,New York City,New York,10035,OFF-PA-10001838,OfficeSupplies,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",5.88,1
CA-2014-166436,2014-11-25T00:00:00,2014-11-29T00:00:00,StandardClassShipment,TS-21370,Todd Sumrall,New York City,New York,10035,FUR-CH-10000785,Furniture,Global Ergonomic Managers Chair,977.292,6
CA-2014-139661,2014-10-31T00:00:00,2014-11-04T00:00:00,StandardClassShipment,JW-15220,Jane Waco,Vancouver,Washington,98661,FUR-FU-10002885,Furniture,Magna Visual Magnetic Picture Hangers,9.64,2
CA-2011-123925,2011-12-17T00:00:00,2011-12-19T00:00:00,SecondClassShipment,RF-19840,Roy Französisch,Columbus,Georgia,31907,OFF-AR-10002952,OfficeSupplies,Stanley Contemporary Battery Pencil Sharpeners,40.05,3
CA-2014-152485,2014-09-05T00:00:00,2014-09-09T00:00:00,StandardClassShipment,JD-15790,John Dryer,Coppell,Texas,75019,OFF-AR-10003759,OfficeSupplies,"Crayola Anti Dust Chalk, 12/Pack",10.192,7
CA-2014-152485,2014-09-05T00:00:00,2014-09-09T00:00:00,StandardClassShipment,JD-15790,John Dryer,Coppell,Texas,75019,OFF-ST-10004950,OfficeSupplies,Acco Perma 3000 Stacking Storage Drawers,16.784,1
CA-2014-152485,2014-09-05T00:00:00,2014-09-09T00:00:00,StandardClassShipment,JD-15790,John Dryer,Coppell,Texas,75019,OFF-AR-10001940,OfficeSupplies,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",13.12,5
CA-2013-141586,2013-10-18T00:00:00,2013-10-21T00:00:00,FirstClassShipment,NK-18490,Neil Knudson,San Francisco,California,94122,OFF-BI-10003981,OfficeSupplies,"Avery Durable Plastic 1"" Binders",18.16,5
CA-2014-130386,2014-11-13T00:00:00,2014-11-19T00:00:00,StandardClassShipment,NG-18430,Nathan Gelder,Austin,Texas,78745,OFF-PA-10002749,OfficeSupplies,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,3
CA-2014-130386,2014-11-13T00:00:00,2014-11-19T00:00:00,StandardClassShipment,NG-18430,Nathan Gelder,Austin,Texas,78745,OFF-PA-10003823,OfficeSupplies,Xerox 197,223.056,9
CA-2014-130386,2014-11-13T00:00:00,2014-11-19T00:00:00,StandardClassShipment,NG-18430,Nathan Gelder,Austin,Texas,78745,OFF-ST-10003716,OfficeSupplies,Tennsco Double-Tier Lockers,540.048,3
CA-2013-100468,2013-11-25T00:00:00,2013-12-02T00:00:00,StandardClassShipment,AT-10435,Alyssa Tate,Los Angeles,California,90045,TEC-PH-10001300,Technology,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",33.52,2
CA-2013-100468,2013-11-25T00:00:00,2013-12-02T00:00:00,StandardClassShipment,AT-10435,Alyssa Tate,Los Angeles,California,90045,FUR-FU-10000010,Furniture,"DAX Value U-Channel Document Frames, Easel Back",9.94,2
CA-2012-153388,2012-08-01T00:00:00,2012-08-07T00:00:00,StandardClassShipment,PC-19000,Pauline Chand,Los Angeles,California,90004,OFF-AR-10001868,OfficeSupplies,Prang Dustless Chalk Sticks,6.72,4
CA-2012-153388,2012-08-01T00:00:00,2012-08-07T00:00:00,StandardClassShipment,PC-19000,Pauline Chand,Los Angeles,California,90004,FUR-TA-10003715,Furniture,Hon 2111 Invitation Series Corner Table,1004.976,6
CA-2014-154935,2014-12-25T00:00:00,2014-12-30T00:00:00,StandardClassShipment,AR-10540,Andy Reiter,New York City,New York,10024,OFF-BI-10003708,OfficeSupplies,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",17.88,3
CA-2013-134208,2013-09-18T00:00:00,2013-09-24T00:00:00,StandardClassShipment,CS-12505,Cindy Stewart,Columbus,Georgia,31907,TEC-MA-10004458,Technology,Lexmark X 9575 Professional All-in-One Color Printer,396,4
CA-2014-103611,2014-09-13T00:00:00,2014-09-16T00:00:00,FirstClassShipment,JM-15535,Jessica Myrick,Los Angeles,California,90036,FUR-FU-10004270,Furniture,"Eldon Image Series Desk Accessories, Burgundy",8.36,2
CA-2014-100384,2014-06-25T00:00:00,2014-07-02T00:00:00,StandardClassShipment,NH-18610,Nicole Hansen,Pomona,California,91767,OFF-AR-10002135,OfficeSupplies,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,385.6,8
CA-2014-100384,2014-06-25T00:00:00,2014-07-02T00:00:00,StandardClassShipment,NH-18610,Nicole Hansen,Pomona,California,91767,OFF-AR-10003514,OfficeSupplies,4009 Highlighters by Sanford,35.82,9
CA-2014-112809,2014-08-19T00:00:00,2014-08-23T00:00:00,StandardClassShipment,RA-19915,Russell Applegate,Dallas,Texas,75220,OFF-ST-10002276,OfficeSupplies,Safco Steel Mobile File Cart,200.064,3
CA-2014-112809,2014-08-19T00:00:00,2014-08-23T00:00:00,StandardClassShipment,RA-19915,Russell Applegate,Dallas,Texas,75220,OFF-BI-10001098,OfficeSupplies,Acco D-Ring Binder w/DublLock,21.38,5
CA-2014-112809,2014-08-19T00:00:00,2014-08-23T00:00:00,StandardClassShipment,RA-19915,Russell Applegate,Dallas,Texas,75220,OFF-BI-10001636,OfficeSupplies,Ibico Plastic and Wire Spiral Binding Combs,6.744,4
US-2014-160759,2014-12-12T00:00:00,2014-12-18T00:00:00,StandardClassShipment,AI-10855,Arianne Irving,Philadelphia,Pennsylvania,19120,FUR-CH-10002961,Furniture,"Leather Task Chair, Black",63.686,1
CA-2014-148446,2014-12-11T00:00:00,2014-12-15T00:00:00,SecondClassShipment,MC-17845,Michael Chen,North Las Vegas,Nevada,89031,FUR-TA-10004256,Furniture,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,1669.6,4
CA-2011-111059,2011-02-04T00:00:00,2011-02-07T00:00:00,SecondClassShipment,TB-21400,Tom Boeckenhauer,Seattle,Washington,98105,OFF-BI-10004593,OfficeSupplies,Ibico Laser Imprintable Binding System Covers,83.84,2
CA-2011-111059,2011-02-04T00:00:00,2011-02-07T00:00:00,SecondClassShipment,TB-21400,Tom Boeckenhauer,Seattle,Washington,98105,OFF-BI-10002827,OfficeSupplies,Avery Durable Poly Binders,13.272,3
CA-2014-116204,2014-02-12T00:00:00,2014-02-15T00:00:00,SecondClassShipment,VW-21775,Victoria Wilson,San Francisco,California,94110,OFF-BI-10001759,OfficeSupplies,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",21.336,7
CA-2014-109946,2014-04-17T00:00:00,2014-04-22T00:00:00,StandardClassShipment,PL-18925,Paul Lucas,Chicago,Illinois,60610,OFF-AR-10001419,OfficeSupplies,Newell 325,16.52,5
CA-2012-144806,2012-12-06T00:00:00,2012-12-11T00:00:00,StandardClassShipment,GH-14425,Gary Hwang,Tucson,Arizona,85705,FUR-FU-10002253,Furniture,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",206.112,6
CA-2012-144806,2012-12-06T00:00:00,2012-12-11T00:00:00,StandardClassShipment,GH-14425,Gary Hwang,Tucson,Arizona,85705,OFF-PA-10002586,OfficeSupplies,Xerox 1970,19.92,5
CA-2012-144806,2012-12-06T00:00:00,2012-12-11T00:00:00,StandardClassShipment,GH-14425,Gary Hwang,Tucson,Arizona,85705,OFF-PA-10003039,OfficeSupplies,Xerox 1960,198.272,8
CA-2012-144806,2012-12-06T00:00:00,2012-12-11T00:00:00,StandardClassShipment,GH-14425,Gary Hwang,Tucson,Arizona,85705,OFF-ST-10004804,OfficeSupplies,"Belkin 19"" Vented Equipment Shelf, Black",247.104,6
CA-2012-144806,2012-12-06T00:00:00,2012-12-11T00:00:00,StandardClassShipment,GH-14425,Gary Hwang,Tucson,Arizona,85705,OFF-AR-10004042,OfficeSupplies,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",86.304,6
CA-2013-122392,2013-07-23T00:00:00,2013-07-28T00:00:00,StandardClassShipment,CJ-12010,Caroline Jumper,Allentown,Pennsylvania,18103,OFF-AR-10002221,OfficeSupplies,12 Colored Short Pencils,4.16,2
CA-2013-122392,2013-07-23T00:00:00,2013-07-28T00:00:00,StandardClassShipment,CJ-12010,Caroline Jumper,Allentown,Pennsylvania,18103,FUR-FU-10002456,Furniture,"Master Caster Door Stop, Large Neon Orange",11.648,2
CA-2012-148432,2012-11-07T00:00:00,2012-11-10T00:00:00,SecondClassShipment,MC-18130,Mike Caudle,Newark,Delaware,19711,OFF-FA-10004968,OfficeSupplies,Rubber Band Ball,26.18,7
CA-2012-148432,2012-11-07T00:00:00,2012-11-10T00:00:00,SecondClassShipment,MC-18130,Mike Caudle,Newark,Delaware,19711,OFF-PA-10001274,OfficeSupplies,Loose Memo Sheets,7.3,2
CA-2012-103793,2012-03-26T00:00:00,2012-03-31T00:00:00,StandardClassShipment,BV-11245,Benjamin Venier,Miami,Florida,33142,OFF-PA-10001125,OfficeSupplies,Xerox 1988,74.352,3
CA-2014-159884,2014-09-01T00:00:00,2014-09-06T00:00:00,StandardClassShipment,JF-15490,Jeremy Farry,Tempe,Arizona,85281,OFF-ST-10000344,OfficeSupplies,"Neat Ideas Personal Hanging Folder Files, Black",10.744,1
CA-2014-159884,2014-09-01T00:00:00,2014-09-06T00:00:00,StandardClassShipment,JF-15490,Jeremy Farry,Tempe,Arizona,85281,OFF-FA-10000585,OfficeSupplies,OIC Bulk Pack Metal Binder Clips,8.376,3
CA-2013-139885,2013-12-05T00:00:00,2013-12-09T00:00:00,StandardClassShipment,EB-13840,Ellis Ballard,New York City,New York,10035,OFF-ST-10003324,OfficeSupplies,Belkin OmniView SE Rackmount Kit,212.88,6
CA-2014-124086,2014-02-11T00:00:00,2014-02-15T00:00:00,StandardClassShipment,MP-18175,Mike Pelletier,Laguna Niguel,California,92677,FUR-BO-10004015,Furniture,"Bush Andora Bookcase, Maple/Graphite Gray Finish",203.983,2
CA-2013-112389,2013-10-30T00:00:00,2013-11-03T00:00:00,StandardClassShipment,JM-15655,Jim Mitchum,Bridgeton,New Jersey,8302,OFF-ST-10000419,OfficeSupplies,"Rogers Jumbo File, Granite",40.74,3
CA-2013-112389,2013-10-30T00:00:00,2013-11-03T00:00:00,StandardClassShipment,JM-15655,Jim Mitchum,Bridgeton,New Jersey,8302,OFF-AP-10001626,OfficeSupplies,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",11.67,3
CA-2014-121888,2014-09-16T00:00:00,2014-09-18T00:00:00,SecondClassShipment,CL-11890,Carl Ludwig,Everett,Massachusetts,2149,TEC-PH-10000439,Technology,GE DSL Phone Line Filter,39.99,1
CA-2014-121888,2014-09-16T00:00:00,2014-09-18T00:00:00,SecondClassShipment,CL-11890,Carl Ludwig,Everett,Massachusetts,2149,OFF-AR-10003478,OfficeSupplies,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",16.28,2
CA-2014-121888,2014-09-16T00:00:00,2014-09-18T00:00:00,SecondClassShipment,CL-11890,Carl Ludwig,Everett,Massachusetts,2149,FUR-BO-10002545,Furniture,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",782.94,3
CA-2014-121888,2014-09-16T00:00:00,2014-09-18T00:00:00,SecondClassShipment,CL-11890,Carl Ludwig,Everett,Massachusetts,2149,OFF-BI-10001765,OfficeSupplies,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,242.48,7
CA-2011-166884,2011-03-11T00:00:00,2011-03-16T00:00:00,SecondClassShipment,CK-12205,Chloris Kastensmidt,Columbus,Ohio,43229,FUR-FU-10003981,Furniture,Eldon Wave Desk Accessories,8.32,5
CA-2011-166884,2011-03-11T00:00:00,2011-03-16T00:00:00,SecondClassShipment,CK-12205,Chloris Kastensmidt,Columbus,Ohio,43229,OFF-FA-10001561,OfficeSupplies,Stockwell Push Pins,10.464,6
CA-2011-107181,2011-02-05T00:00:00,2011-02-09T00:00:00,StandardClassShipment,DB-13270,Deborah Brumfield,San Diego,California,92024,OFF-BI-10004230,OfficeSupplies,GBC Recycled Grain Textured Covers,82.896,3
CA-2011-107181,2011-02-05T00:00:00,2011-02-09T00:00:00,StandardClassShipment,DB-13270,Deborah Brumfield,San Diego,California,92024,OFF-PA-10000350,OfficeSupplies,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",34.24,4
CA-2011-150245,2011-12-31T00:00:00,2012-01-04T00:00:00,SecondClassShipment,PC-18745,Pamela Coakley,Watertown,New York,13601,FUR-BO-10002613,Furniture,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1573.488,7
CA-2012-111395,2012-11-23T00:00:00,2012-11-27T00:00:00,StandardClassShipment,VB-21745,Victoria Brennan,San Antonio,Texas,78207,OFF-PA-10000994,OfficeSupplies,Xerox 1915,335.52,4
CA-2012-111395,2012-11-23T00:00:00,2012-11-27T00:00:00,StandardClassShipment,VB-21745,Victoria Brennan,San Antonio,Texas,78207,OFF-BI-10002867,OfficeSupplies,GBC Recycled Regency Composition Covers,23.912,2
CA-2012-111395,2012-11-23T00:00:00,2012-11-27T00:00:00,StandardClassShipment,VB-21745,Victoria Brennan,San Antonio,Texas,78207,OFF-ST-10001291,OfficeSupplies,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",27.056,2
CA-2011-134278,2011-07-06T00:00:00,2011-07-08T00:00:00,FirstClassShipment,EP-13915,Emily Phan,New York City,New York,10011,TEC-CO-10001046,Technology,Canon Imageclass D680 Copier / Fax,559.992,1
US-2014-124926,2014-11-14T00:00:00,2014-11-19T00:00:00,SecondClassShipment,ME-17320,Maria Etezadi,Houston,Texas,77095,OFF-AP-10004868,OfficeSupplies,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,9.324,6
CA-2013-159345,2013-06-18T00:00:00,2013-06-23T00:00:00,StandardClassShipment,IG-15085,Ivan Gibson,San Diego,California,92024,OFF-PA-10000806,OfficeSupplies,Xerox 1934,111.96,2
CA-2011-130274,2011-05-03T00:00:00,2011-05-05T00:00:00,FirstClassShipment,JS-15940,Joni Sundaresam,Appleton,Wisconsin,54915,OFF-LA-10002195,OfficeSupplies,Avery 481,21.56,7
CA-2014-158386,2014-10-17T00:00:00,2014-10-22T00:00:00,StandardClassShipment,BO-11425,Bobby Odegard,Richmond,Kentucky,40475,OFF-BI-10003719,OfficeSupplies,Large Capacity Hanging Post Binders,124.75,5
CA-2012-111507,2012-02-06T00:00:00,2012-02-13T00:00:00,StandardClassShipment,VW-21775,Victoria Wilson,Bellevue,Washington,98006,OFF-AR-10001315,OfficeSupplies,Newell 310,5.28,3
CA-2014-120761,2014-09-05T00:00:00,2014-09-09T00:00:00,StandardClassShipment,AB-10150,Aimee Bixby,Long Beach,New York,11561,TEC-AC-10000171,Technology,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",91.96,4
CA-2013-109176,2013-05-10T00:00:00,2013-05-16T00:00:00,StandardClassShipment,JW-16075,Julia West,Philadelphia,Pennsylvania,19140,OFF-EN-10003134,OfficeSupplies,Staples,9.344,1
CA-2013-109176,2013-05-10T00:00:00,2013-05-16T00:00:00,StandardClassShipment,JW-16075,Julia West,Philadelphia,Pennsylvania,19140,OFF-AR-10001955,OfficeSupplies,Newell 319,79.36,5
CA-2012-112116,2012-03-16T00:00:00,2012-03-18T00:00:00,SecondClassShipment,JE-15475,Jeremy Ellison,Seattle,Washington,98103,FUR-TA-10001039,Furniture,KI Adjustable-Height Table,171.96,2
CA-2013-126809,2013-04-10T00:00:00,2013-04-14T00:00:00,StandardClassShipment,EB-13750,Edward Becker,Seattle,Washington,98103,OFF-BI-10003712,OfficeSupplies,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",35.352,9
CA-2011-105172,2011-04-04T00:00:00,2011-04-09T00:00:00,StandardClassShipment,PK-18910,Paul Knutson,San Francisco,California,94109,OFF-LA-10001641,OfficeSupplies,Avery 518,18.9,6
CA-2014-107293,2014-09-06T00:00:00,2014-09-07T00:00:00,FirstClassShipment,CS-12400,Christopher Schild,Seattle,Washington,98115,OFF-AR-10003732,OfficeSupplies,Newell 333,2.78,1
CA-2012-132101,2012-03-19T00:00:00,2012-03-25T00:00:00,StandardClassShipment,JO-15550,Jesus Ocampo,Seattle,Washington,98105,TEC-PH-10004539,Technology,Wireless Extenders zBoost YX545 SOHO Signal Booster,453.576,3
CA-2012-129112,2012-11-29T00:00:00,2012-11-30T00:00:00,FirstClassShipment,AW-10840,Anthony Witt,Allen,Texas,75002,TEC-AC-10003038,Technology,Kingston Digital DataTraveler 16GB USB 2.0,21.48,3
CA-2012-129112,2012-11-29T00:00:00,2012-11-30T00:00:00,FirstClassShipment,AW-10840,Anthony Witt,Allen,Texas,75002,OFF-BI-10000088,OfficeSupplies,GBC Imprintable Covers,8.784,4
CA-2014-165029,2014-11-27T00:00:00,2014-12-01T00:00:00,StandardClassShipment,AH-10075,Adam Hart,Atlanta,Georgia,30318,OFF-AR-10003504,OfficeSupplies,Newell 347,12.84,3
US-2011-157385,2011-11-23T00:00:00,2011-11-25T00:00:00,FirstClassShipment,SC-20095,Sanjit Chand,Los Angeles,California,90004,FUR-CH-10000863,Furniture,Novimex Swivel Fabric Task Chair,603.92,5
US-2011-157385,2011-11-23T00:00:00,2011-11-25T00:00:00,FirstClassShipment,SC-20095,Sanjit Chand,Los Angeles,California,90004,OFF-EN-10003160,OfficeSupplies,Pastel Pink Envelopes,21.84,3
US-2011-157385,2011-11-23T00:00:00,2011-11-25T00:00:00,FirstClassShipment,SC-20095,Sanjit Chand,Los Angeles,California,90004,TEC-AC-10003280,Technology,Belkin F8E887 USB Wired Ergonomic Keyboard,29.99,1
US-2011-157385,2011-11-23T00:00:00,2011-11-25T00:00:00,FirstClassShipment,SC-20095,Sanjit Chand,Los Angeles,California,90004,FUR-CH-10000595,Furniture,Safco Contoured Stacking Chairs,381.44,2
CA-2011-101602,2011-12-15T00:00:00,2011-12-18T00:00:00,FirstClassShipment,MC-18100,Mick Crebagga,El Paso,Texas,79907,TEC-PH-10000169,Technology,ARKON Windshield Dashboard Air Vent Car Mount Holder,40.68,3
CA-2011-101602,2011-12-15T00:00:00,2011-12-18T00:00:00,FirstClassShipment,MC-18100,Mick Crebagga,El Paso,Texas,79907,FUR-CH-10004675,Furniture,"Lifetime Advantage Folding Chairs, 4/Carton",763.28,5
CA-2013-109057,2013-04-23T00:00:00,2013-04-28T00:00:00,StandardClassShipment,TT-21460,Tonja Turnell,Aurora,Illinois,60505,OFF-ST-10002406,OfficeSupplies,Pizazz Global Quick File,23.952,2
CA-2013-154403,2013-05-24T00:00:00,2013-05-28T00:00:00,StandardClassShipment,AP-10720,Anne Pryor,Florence,Alabama,35630,OFF-PA-10001526,OfficeSupplies,Xerox 1949,4.98,1
CA-2013-102456,2013-02-27T00:00:00,2013-03-02T00:00:00,FirstClassShipment,DL-12865,Dan Lawera,New York City,New York,10011,OFF-AP-10004336,OfficeSupplies,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",170.88,3
CA-2012-131338,2012-08-09T00:00:00,2012-08-12T00:00:00,FirstClassShipment,NP-18325,Naresj Patel,New York City,New York,10024,TEC-PH-10003012,Technology,Nortel Meridian M3904 Professional Digital phone,307.98,2
CA-2012-131338,2012-08-09T00:00:00,2012-08-12T00:00:00,FirstClassShipment,NP-18325,Naresj Patel,New York City,New York,10024,FUR-TA-10002607,Furniture,KI Conference Tables,382.806,9
CA-2012-131338,2012-08-09T00:00:00,2012-08-12T00:00:00,FirstClassShipment,NP-18325,Naresj Patel,New York City,New York,10024,OFF-ST-10000642,OfficeSupplies,"Tennsco Lockers, Gray",41.96,2
CA-2012-131338,2012-08-09T00:00:00,2012-08-12T00:00:00,FirstClassShipment,NP-18325,Naresj Patel,New York City,New York,10024,OFF-BI-10000545,OfficeSupplies,GBC Ibimaster 500 Manual ProClick Binding System,1217.568,2
CA-2012-131338,2012-08-09T00:00:00,2012-08-12T00:00:00,FirstClassShipment,NP-18325,Naresj Patel,New York City,New York,10024,FUR-FU-10002157,Furniture,Artistic Insta-Plaque,47.04,3
CA-2012-131338,2012-08-09T00:00:00,2012-08-12T00:00:00,FirstClassShipment,NP-18325,Naresj Patel,New York City,New York,10024,FUR-FU-10001706,Furniture,Longer-Life Soft White Bulbs,6.16,2
CA-2012-131338,2012-08-09T00:00:00,2012-08-12T00:00:00,FirstClassShipment,NP-18325,Naresj Patel,New York City,New York,10024,TEC-PH-10000984,Technology,Panasonic KX-TG9471B,979.95,5
CA-2012-131338,2012-08-09T00:00:00,2012-08-12T00:00:00,FirstClassShipment,NP-18325,Naresj Patel,New York City,New York,10024,OFF-PA-10001357,OfficeSupplies,Xerox 1886,143.7,3
CA-2012-131338,2012-08-09T00:00:00,2012-08-12T00:00:00,FirstClassShipment,NP-18325,Naresj Patel,New York City,New York,10024,OFF-FA-10000992,OfficeSupplies,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",10.65,3
CA-2012-131338,2012-08-09T00:00:00,2012-08-12T00:00:00,FirstClassShipment,NP-18325,Naresj Patel,New York City,New York,10024,TEC-AC-10002600,Technology,Belkin QODE FastFit Bluetooth Keyboard,247.8,4
CA-2013-109911,2013-05-13T00:00:00,2013-05-17T00:00:00,StandardClassShipment,VG-21805,Vivek Grady,Virginia Beach,Virginia,23464,OFF-AR-10001662,OfficeSupplies,Rogers Handheld Barrel Pencil Sharpener,10.96,4
US-2013-132423,2013-04-16T00:00:00,2013-04-20T00:00:00,StandardClassShipment,MY-18295,Muhammed Yedwab,Grapevine,Texas,76051,OFF-AR-10001221,OfficeSupplies,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",33.488,7
US-2013-132423,2013-04-16T00:00:00,2013-04-20T00:00:00,StandardClassShipment,MY-18295,Muhammed Yedwab,Grapevine,Texas,76051,OFF-FA-10002988,OfficeSupplies,Ideal Clamps,8.04,5
CA-2012-122826,2012-06-23T00:00:00,2012-06-25T00:00:00,SecondClassShipment,RD-19480,Rick Duston,Olympia,Washington,98502,TEC-PH-10004830,Technology,Pyle PRT45 Retro Home Telephone,201.568,4
CA-2012-118423,2012-03-24T00:00:00,2012-03-27T00:00:00,FirstClassShipment,DP-13390,Dennis Pardue,Peoria,Illinois,61604,FUR-BO-10000362,Furniture,Sauder Inglewood Library Bookcases,359.058,3
CA-2014-149181,2014-05-09T00:00:00,2014-05-13T00:00:00,StandardClassShipment,MD-17350,Maribeth Dona,Columbus,Ohio,43229,FUR-CH-10004540,Furniture,Global Chrome Stack Chair,47.992,2
CA-2014-132234,2014-10-17T00:00:00,2014-10-19T00:00:00,FirstClassShipment,MY-17380,Maribeth Yedwab,New York City,New York,10011,FUR-FU-10001290,Furniture,Executive Impressions Supervisor Wall Clock,547.3,13
CA-2014-158876,2014-11-20T00:00:00,2014-11-22T00:00:00,SecondClassShipment,AB-10150,Aimee Bixby,Carrollton,Texas,75007,OFF-PA-10000308,OfficeSupplies,Xerox 1901,16.896,4
CA-2014-158876,2014-11-20T00:00:00,2014-11-22T00:00:00,SecondClassShipment,AB-10150,Aimee Bixby,Carrollton,Texas,75007,OFF-SU-10001165,OfficeSupplies,Acme Elite Stainless Steel Scissors,6.672,1
CA-2014-158876,2014-11-20T00:00:00,2014-11-22T00:00:00,SecondClassShipment,AB-10150,Aimee Bixby,Carrollton,Texas,75007,OFF-AR-10003373,OfficeSupplies,"Boston School Pro Electric Pencil Sharpener, 1670",99.136,4
CA-2014-158876,2014-11-20T00:00:00,2014-11-22T00:00:00,SecondClassShipment,AB-10150,Aimee Bixby,Carrollton,Texas,75007,FUR-FU-10001967,Furniture,Telescoping Adjustable Floor Lamp,15.992,2
CA-2013-164672,2013-05-09T00:00:00,2013-05-14T00:00:00,SecondClassShipment,GB-14530,George Bell,Dover,Delaware,19901,FUR-FU-10001488,Furniture,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",211.96,2
US-2013-132857,2013-12-12T00:00:00,2013-12-18T00:00:00,StandardClassShipment,CA-12775,Cynthia Arntzen,Smyrna,Tennessee,37167,OFF-AR-10003251,OfficeSupplies,Prang Drawing Pencil Set,6.672,3
CA-2014-116645,2014-12-01T00:00:00,2014-12-05T00:00:00,StandardClassShipment,ME-17725,Max Engle,Newark,Delaware,19711,OFF-AR-10001044,OfficeSupplies,"BOSTON Ranger #55 Pencil Sharpener, Black",155.94,6
